date,cases,deaths,recoveries,country,region,country_code_3,country_code_2,population
2020-01-22,0,0,0,Afghanistan,all,AFG,AF,0
2020-01-23,0,0,0,Afghanistan,all,AFG,AF,0
2020-01-24,0,0,0,Afghanistan,all,AFG,AF,0
2020-01-25,0,0,0,Afghanistan,all,AFG,AF,0
2020-01-26,0,0,0,Afghanistan,all,AFG,AF,0
2020-01-27,0,0,0,Afghanistan,all,AFG,AF,0
2020-01-28,0,0,0,Afghanistan,all,AFG,AF,0
2020-01-29,0,0,0,Afghanistan,all,AFG,AF,0
2020-01-30,0,0,0,Afghanistan,all,AFG,AF,0
2020-01-31,0,0,0,Afghanistan,all,AFG,AF,0
2020-02-01,0,0,0,Afghanistan,all,AFG,AF,0
2020-02-02,0,0,0,Afghanistan,all,AFG,AF,0
2020-02-03,0,0,0,Afghanistan,all,AFG,AF,0
2020-02-04,0,0,0,Afghanistan,all,AFG,AF,0
2020-02-05,0,0,0,Afghanistan,all,AFG,AF,0
2020-02-06,0,0,0,Afghanistan,all,AFG,AF,0
2020-02-07,0,0,0,Afghanistan,all,AFG,AF,0
2020-02-08,0,0,0,Afghanistan,all,AFG,AF,0
2020-02-09,0,0,0,Afghanistan,all,AFG,AF,0
2020-02-10,0,0,0,Afghanistan,all,AFG,AF,0
2020-02-11,0,0,0,Afghanistan,all,AFG,AF,0
2020-02-12,0,0,0,Afghanistan,all,AFG,AF,0
2020-02-13,0,0,0,Afghanistan,all,AFG,AF,0
2020-02-14,0,0,0,Afghanistan,all,AFG,AF,0
2020-02-15,0,0,0,Afghanistan,all,AFG,AF,0
2020-02-16,0,0,0,Afghanistan,all,AFG,AF,0
2020-02-17,0,0,0,Afghanistan,all,AFG,AF,0
2020-02-18,0,0,0,Afghanistan,all,AFG,AF,0
2020-02-19,0,0,0,Afghanistan,all,AFG,AF,0
2020-02-20,0,0,0,Afghanistan,all,AFG,AF,0
2020-02-21,0,0,0,Afghanistan,all,AFG,AF,0
2020-02-22,0,0,0,Afghanistan,all,AFG,AF,0
2020-02-23,0,0,0,Afghanistan,all,AFG,AF,0
2020-02-24,1,0,0,Afghanistan,all,AFG,AF,0
2020-02-25,0,0,0,Afghanistan,all,AFG,AF,0
2020-02-26,0,0,0,Afghanistan,all,AFG,AF,0
2020-02-27,0,0,0,Afghanistan,all,AFG,AF,0
2020-02-28,0,0,0,Afghanistan,all,AFG,AF,0
2020-02-29,0,0,0,Afghanistan,all,AFG,AF,0
2020-03-01,0,0,0,Afghanistan,all,AFG,AF,0
2020-03-02,0,0,0,Afghanistan,all,AFG,AF,0
2020-03-03,0,0,0,Afghanistan,all,AFG,AF,0
2020-03-04,0,0,0,Afghanistan,all,AFG,AF,0
2020-03-05,0,0,0,Afghanistan,all,AFG,AF,0
2020-03-06,0,0,0,Afghanistan,all,AFG,AF,0
2020-03-07,0,0,0,Afghanistan,all,AFG,AF,0
2020-03-08,3,0,0,Afghanistan,all,AFG,AF,0
2020-03-09,0,0,0,Afghanistan,all,AFG,AF,0
2020-03-10,1,0,0,Afghanistan,all,AFG,AF,0
2020-03-11,2,0,0,Afghanistan,all,AFG,AF,0
2020-03-12,0,0,0,Afghanistan,all,AFG,AF,0
2020-03-13,0,0,0,Afghanistan,all,AFG,AF,0
2020-03-14,4,0,0,Afghanistan,all,AFG,AF,0
2020-03-15,5,0,0,Afghanistan,all,AFG,AF,0
2020-03-16,5,0,1,Afghanistan,all,AFG,AF,0
2020-03-17,1,0,0,Afghanistan,all,AFG,AF,0
2020-03-18,0,0,0,Afghanistan,all,AFG,AF,0
2020-03-19,0,0,0,Afghanistan,all,AFG,AF,0
2020-03-20,2,0,0,Afghanistan,all,AFG,AF,0
2020-03-21,0,0,0,Afghanistan,all,AFG,AF,0
2020-03-22,16,1,0,Afghanistan,all,AFG,AF,0
2020-03-23,0,0,0,Afghanistan,all,AFG,AF,0
2020-03-24,34,0,0,Afghanistan,all,AFG,AF,0
2020-03-25,10,1,1,Afghanistan,all,AFG,AF,0
2020-03-26,10,2,0,Afghanistan,all,AFG,AF,0
2020-03-27,16,0,0,Afghanistan,all,AFG,AF,0
2020-03-28,0,0,0,Afghanistan,all,AFG,AF,0
2020-03-29,10,0,0,Afghanistan,all,AFG,AF,0
2020-03-30,50,0,0,Afghanistan,all,AFG,AF,0
2020-03-31,4,0,3,Afghanistan,all,AFG,AF,0
2020-04-01,63,0,0,Afghanistan,all,AFG,AF,0
2020-04-02,36,2,5,Afghanistan,all,AFG,AF,0
2020-04-03,8,0,0,Afghanistan,all,AFG,AF,0
2020-04-04,18,1,0,Afghanistan,all,AFG,AF,0
2020-04-05,50,0,5,Afghanistan,all,AFG,AF,0
2020-04-06,18,4,3,Afghanistan,all,AFG,AF,0
2020-04-07,56,3,0,Afghanistan,all,AFG,AF,0
2020-04-08,21,0,11,Afghanistan,all,AFG,AF,0
2020-04-09,40,1,3,Afghanistan,all,AFG,AF,0
2020-04-10,37,0,0,Afghanistan,all,AFG,AF,0
2020-04-11,34,3,0,Afghanistan,all,AFG,AF,0
2020-04-12,52,0,0,Afghanistan,all,AFG,AF,0
2020-04-13,58,3,0,Afghanistan,all,AFG,AF,0
2020-04-14,49,2,8,Afghanistan,all,AFG,AF,0
2020-04-15,70,2,3,Afghanistan,all,AFG,AF,0
2020-04-16,56,5,11,Afghanistan,all,AFG,AF,0
2020-04-17,66,0,45,Afghanistan,all,AFG,AF,0
2020-04-18,27,0,13,Afghanistan,all,AFG,AF,0
2020-04-19,63,3,19,Afghanistan,all,AFG,AF,0
2020-04-20,30,3,4,Afghanistan,all,AFG,AF,0
2020-04-21,66,0,15,Afghanistan,all,AFG,AF,0
2020-04-22,84,4,16,Afghanistan,all,AFG,AF,0
2020-04-23,103,2,13,Afghanistan,all,AFG,AF,0
2020-04-24,72,1,9,Afghanistan,all,AFG,AF,0
2020-04-25,112,4,0,Afghanistan,all,AFG,AF,0
2020-04-26,68,3,19,Afghanistan,all,AFG,AF,0
2020-04-27,172,7,13,Afghanistan,all,AFG,AF,0
2020-04-28,125,1,8,Afghanistan,all,AFG,AF,0
2020-04-29,111,2,24,Afghanistan,all,AFG,AF,0
2020-04-30,232,4,8,Afghanistan,all,AFG,AF,0
2020-05-01,164,4,50,Afghanistan,all,AFG,AF,0
2020-05-02,134,4,21,Afghanistan,all,AFG,AF,0
2020-05-03,235,13,14,Afghanistan,all,AFG,AF,0
2020-05-04,190,5,52,Afghanistan,all,AFG,AF,0
2020-05-05,330,5,24,Afghanistan,all,AFG,AF,0
2020-05-06,168,9,37,Afghanistan,all,AFG,AF,0
2020-05-07,171,2,10,Afghanistan,all,AFG,AF,0
2020-05-08,215,3,4,Afghanistan,all,AFG,AF,0
2020-05-09,255,6,30,Afghanistan,all,AFG,AF,0
2020-05-10,369,5,56,Afghanistan,all,AFG,AF,0
2020-05-11,285,2,0,Afghanistan,all,AFG,AF,0
2020-05-12,276,5,52,Afghanistan,all,AFG,AF,0
2020-05-13,263,5,38,Afghanistan,all,AFG,AF,0
2020-05-14,413,4,43,Afghanistan,all,AFG,AF,0
2020-05-15,414,17,54,Afghanistan,all,AFG,AF,0
2020-05-16,349,15,0,Afghanistan,all,AFG,AF,0
2020-05-17,262,1,33,Afghanistan,all,AFG,AF,0
2020-05-18,408,4,23,Afghanistan,all,AFG,AF,0
2020-05-19,581,5,49,Afghanistan,all,AFG,AF,0
2020-05-20,492,9,80,Afghanistan,all,AFG,AF,0
2020-05-21,531,6,8,Afghanistan,all,AFG,AF,0
2020-05-22,540,12,58,Afghanistan,all,AFG,AF,0
2020-05-23,782,11,44,Afghanistan,all,AFG,AF,0
2020-05-24,584,2,35,Afghanistan,all,AFG,AF,0
2020-05-25,591,1,22,Afghanistan,all,AFG,AF,0
2020-05-26,658,1,31,Afghanistan,all,AFG,AF,0
2020-05-27,625,7,10,Afghanistan,all,AFG,AF,0
2020-05-28,580,8,71,Afghanistan,all,AFG,AF,0
2020-05-29,623,11,50,Afghanistan,all,AFG,AF,0
2020-05-30,866,3,44,Afghanistan,all,AFG,AF,0
2020-05-31,680,8,25,Afghanistan,all,AFG,AF,0
2020-06-01,545,8,100,Afghanistan,all,AFG,AF,0
2020-06-02,759,5,22,Afghanistan,all,AFG,AF,0
2020-06-03,758,24,72,Afghanistan,all,AFG,AF,0
2020-06-04,787,6,63,Afghanistan,all,AFG,AF,0
2020-06-05,915,9,177,Afghanistan,all,AFG,AF,0
2020-06-06,582,18,68,Afghanistan,all,AFG,AF,0
2020-06-07,791,30,45,Afghanistan,all,AFG,AF,0
2020-06-08,575,12,296,Afghanistan,all,AFG,AF,0
2020-06-09,542,15,480,Afghanistan,all,AFG,AF,0
2020-06-10,683,21,362,Afghanistan,all,AFG,AF,0
2020-06-11,748,21,313,Afghanistan,all,AFG,AF,0
2020-06-12,656,20,602,Afghanistan,all,AFG,AF,0
2020-06-13,556,5,273,Afghanistan,all,AFG,AF,0
2020-06-14,664,20,524,Afghanistan,all,AFG,AF,0
2020-06-15,761,7,439,Afghanistan,all,AFG,AF,0
2020-06-16,783,13,344,Afghanistan,all,AFG,AF,0
2020-06-17,564,13,650,Afghanistan,all,AFG,AF,0
2020-01-22,0,0,0,Albania,all,ALB,AL,0
2020-01-23,0,0,0,Albania,all,ALB,AL,0
2020-01-24,0,0,0,Albania,all,ALB,AL,0
2020-01-25,0,0,0,Albania,all,ALB,AL,0
2020-01-26,0,0,0,Albania,all,ALB,AL,0
2020-01-27,0,0,0,Albania,all,ALB,AL,0
2020-01-28,0,0,0,Albania,all,ALB,AL,0
2020-01-29,0,0,0,Albania,all,ALB,AL,0
2020-01-30,0,0,0,Albania,all,ALB,AL,0
2020-01-31,0,0,0,Albania,all,ALB,AL,0
2020-02-01,0,0,0,Albania,all,ALB,AL,0
2020-02-02,0,0,0,Albania,all,ALB,AL,0
2020-02-03,0,0,0,Albania,all,ALB,AL,0
2020-02-04,0,0,0,Albania,all,ALB,AL,0
2020-02-05,0,0,0,Albania,all,ALB,AL,0
2020-02-06,0,0,0,Albania,all,ALB,AL,0
2020-02-07,0,0,0,Albania,all,ALB,AL,0
2020-02-08,0,0,0,Albania,all,ALB,AL,0
2020-02-09,0,0,0,Albania,all,ALB,AL,0
2020-02-10,0,0,0,Albania,all,ALB,AL,0
2020-02-11,0,0,0,Albania,all,ALB,AL,0
2020-02-12,0,0,0,Albania,all,ALB,AL,0
2020-02-13,0,0,0,Albania,all,ALB,AL,0
2020-02-14,0,0,0,Albania,all,ALB,AL,0
2020-02-15,0,0,0,Albania,all,ALB,AL,0
2020-02-16,0,0,0,Albania,all,ALB,AL,0
2020-02-17,0,0,0,Albania,all,ALB,AL,0
2020-02-18,0,0,0,Albania,all,ALB,AL,0
2020-02-19,0,0,0,Albania,all,ALB,AL,0
2020-02-20,0,0,0,Albania,all,ALB,AL,0
2020-02-21,0,0,0,Albania,all,ALB,AL,0
2020-02-22,0,0,0,Albania,all,ALB,AL,0
2020-02-23,0,0,0,Albania,all,ALB,AL,0
2020-02-24,0,0,0,Albania,all,ALB,AL,0
2020-02-25,0,0,0,Albania,all,ALB,AL,0
2020-02-26,0,0,0,Albania,all,ALB,AL,0
2020-02-27,0,0,0,Albania,all,ALB,AL,0
2020-02-28,0,0,0,Albania,all,ALB,AL,0
2020-02-29,0,0,0,Albania,all,ALB,AL,0
2020-03-01,0,0,0,Albania,all,ALB,AL,0
2020-03-02,0,0,0,Albania,all,ALB,AL,0
2020-03-03,0,0,0,Albania,all,ALB,AL,0
2020-03-04,0,0,0,Albania,all,ALB,AL,0
2020-03-05,0,0,0,Albania,all,ALB,AL,0
2020-03-06,0,0,0,Albania,all,ALB,AL,0
2020-03-07,0,0,0,Albania,all,ALB,AL,0
2020-03-08,0,0,0,Albania,all,ALB,AL,0
2020-03-09,2,0,0,Albania,all,ALB,AL,0
2020-03-10,8,0,0,Albania,all,ALB,AL,0
2020-03-11,2,1,0,Albania,all,ALB,AL,0
2020-03-12,11,0,0,Albania,all,ALB,AL,0
2020-03-13,10,0,0,Albania,all,ALB,AL,0
2020-03-14,5,0,0,Albania,all,ALB,AL,0
2020-03-15,4,0,0,Albania,all,ALB,AL,0
2020-03-16,9,0,0,Albania,all,ALB,AL,0
2020-03-17,4,0,0,Albania,all,ALB,AL,0
2020-03-18,4,1,0,Albania,all,ALB,AL,0
2020-03-19,5,0,0,Albania,all,ALB,AL,0
2020-03-20,6,0,0,Albania,all,ALB,AL,0
2020-03-21,6,0,2,Albania,all,ALB,AL,0
2020-03-22,13,0,0,Albania,all,ALB,AL,0
2020-03-23,15,2,0,Albania,all,ALB,AL,0
2020-03-24,19,1,8,Albania,all,ALB,AL,0
2020-03-25,23,0,7,Albania,all,ALB,AL,0
2020-03-26,28,1,0,Albania,all,ALB,AL,0
2020-03-27,12,2,14,Albania,all,ALB,AL,0
2020-03-28,11,2,0,Albania,all,ALB,AL,0
2020-03-29,15,0,2,Albania,all,ALB,AL,0
2020-03-30,11,1,11,Albania,all,ALB,AL,0
2020-03-31,20,4,8,Albania,all,ALB,AL,0
2020-04-01,16,0,15,Albania,all,ALB,AL,0
2020-04-02,18,1,9,Albania,all,ALB,AL,0
2020-04-03,27,1,13,Albania,all,ALB,AL,0
2020-04-04,29,3,10,Albania,all,ALB,AL,0
2020-04-05,28,0,5,Albania,all,ALB,AL,0
2020-04-06,16,1,12,Albania,all,ALB,AL,0
2020-04-07,6,1,15,Albania,all,ALB,AL,0
2020-04-08,17,0,23,Albania,all,ALB,AL,0
2020-04-09,9,1,11,Albania,all,ALB,AL,0
2020-04-10,7,0,17,Albania,all,ALB,AL,0
2020-04-11,17,0,15,Albania,all,ALB,AL,0
2020-04-12,13,0,20,Albania,all,ALB,AL,0
2020-04-13,21,0,15,Albania,all,ALB,AL,0
2020-04-14,8,1,16,Albania,all,ALB,AL,0
2020-04-15,19,1,3,Albania,all,ALB,AL,0
2020-04-16,24,1,26,Albania,all,ALB,AL,0
2020-04-17,21,0,6,Albania,all,ALB,AL,0
2020-04-18,9,0,19,Albania,all,ALB,AL,0
2020-04-19,14,0,12,Albania,all,ALB,AL,0
2020-04-20,22,0,13,Albania,all,ALB,AL,0
2020-04-21,25,0,18,Albania,all,ALB,AL,0
2020-04-22,25,1,11,Albania,all,ALB,AL,0
2020-04-23,29,0,29,Albania,all,ALB,AL,0
2020-04-24,15,0,9,Albania,all,ALB,AL,0
2020-04-25,34,0,9,Albania,all,ALB,AL,0
2020-04-26,14,1,7,Albania,all,ALB,AL,0
2020-04-27,10,0,12,Albania,all,ALB,AL,0
2020-04-28,14,2,9,Albania,all,ALB,AL,0
2020-04-29,16,0,24,Albania,all,ALB,AL,0
2020-04-30,7,1,15,Albania,all,ALB,AL,0
2020-05-01,9,0,18,Albania,all,ALB,AL,0
2020-05-02,7,0,31,Albania,all,ALB,AL,0
2020-05-03,6,0,12,Albania,all,ALB,AL,0
2020-05-04,8,0,12,Albania,all,ALB,AL,0
2020-05-05,17,0,27,Albania,all,ALB,AL,0
2020-05-06,12,0,25,Albania,all,ALB,AL,0
2020-05-07,10,0,10,Albania,all,ALB,AL,0
2020-05-08,8,0,15,Albania,all,ALB,AL,0
2020-05-09,6,0,7,Albania,all,ALB,AL,0
2020-05-10,12,0,23,Albania,all,ALB,AL,0
2020-05-11,4,0,4,Albania,all,ALB,AL,0
2020-05-12,4,0,28,Albania,all,ALB,AL,0
2020-05-13,4,0,6,Albania,all,ALB,AL,0
2020-05-14,18,0,6,Albania,all,ALB,AL,0
2020-05-15,18,0,11,Albania,all,ALB,AL,0
2020-05-16,17,0,9,Albania,all,ALB,AL,0
2020-05-17,13,0,1,Albania,all,ALB,AL,0
2020-05-18,2,0,12,Albania,all,ALB,AL,0
2020-05-19,1,0,15,Albania,all,ALB,AL,0
2020-05-20,15,0,16,Albania,all,ALB,AL,0
2020-05-21,5,0,13,Albania,all,ALB,AL,0
2020-05-22,12,0,6,Albania,all,ALB,AL,0
2020-05-23,8,0,6,Albania,all,ALB,AL,0
2020-05-24,9,1,6,Albania,all,ALB,AL,0
2020-05-25,6,0,6,Albania,all,ALB,AL,0
2020-05-26,25,1,8,Albania,all,ALB,AL,0
2020-05-27,21,0,9,Albania,all,ALB,AL,0
2020-05-28,26,0,11,Albania,all,ALB,AL,0
2020-05-29,23,0,28,Albania,all,ALB,AL,0
2020-05-30,23,0,6,Albania,all,ALB,AL,0
2020-05-31,15,0,15,Albania,all,ALB,AL,0
2020-06-01,6,0,5,Albania,all,ALB,AL,0
2020-06-02,21,0,14,Albania,all,ALB,AL,0
2020-06-03,20,0,7,Albania,all,ALB,AL,0
2020-06-04,13,0,0,Albania,all,ALB,AL,0
2020-06-05,15,0,12,Albania,all,ALB,AL,0
2020-06-06,20,1,15,Albania,all,ALB,AL,0
2020-06-07,14,0,13,Albania,all,ALB,AL,0
2020-06-08,17,0,7,Albania,all,ALB,AL,0
2020-06-09,36,0,15,Albania,all,ALB,AL,0
2020-06-10,42,0,20,Albania,all,ALB,AL,0
2020-06-11,44,1,21,Albania,all,ALB,AL,0
2020-06-12,31,1,33,Albania,all,ALB,AL,0
2020-06-13,48,0,5,Albania,all,ALB,AL,0
2020-06-14,57,0,5,Albania,all,ALB,AL,0
2020-06-15,69,0,11,Albania,all,ALB,AL,0
2020-06-16,82,1,9,Albania,all,ALB,AL,0
2020-06-17,50,1,13,Albania,all,ALB,AL,0
2020-01-22,0,0,0,Algeria,all,DZA,DZ,0
2020-01-23,0,0,0,Algeria,all,DZA,DZ,0
2020-01-24,0,0,0,Algeria,all,DZA,DZ,0
2020-01-25,0,0,0,Algeria,all,DZA,DZ,0
2020-01-26,0,0,0,Algeria,all,DZA,DZ,0
2020-01-27,0,0,0,Algeria,all,DZA,DZ,0
2020-01-28,0,0,0,Algeria,all,DZA,DZ,0
2020-01-29,0,0,0,Algeria,all,DZA,DZ,0
2020-01-30,0,0,0,Algeria,all,DZA,DZ,0
2020-01-31,0,0,0,Algeria,all,DZA,DZ,0
2020-02-01,0,0,0,Algeria,all,DZA,DZ,0
2020-02-02,0,0,0,Algeria,all,DZA,DZ,0
2020-02-03,0,0,0,Algeria,all,DZA,DZ,0
2020-02-04,0,0,0,Algeria,all,DZA,DZ,0
2020-02-05,0,0,0,Algeria,all,DZA,DZ,0
2020-02-06,0,0,0,Algeria,all,DZA,DZ,0
2020-02-07,0,0,0,Algeria,all,DZA,DZ,0
2020-02-08,0,0,0,Algeria,all,DZA,DZ,0
2020-02-09,0,0,0,Algeria,all,DZA,DZ,0
2020-02-10,0,0,0,Algeria,all,DZA,DZ,0
2020-02-11,0,0,0,Algeria,all,DZA,DZ,0
2020-02-12,0,0,0,Algeria,all,DZA,DZ,0
2020-02-13,0,0,0,Algeria,all,DZA,DZ,0
2020-02-14,0,0,0,Algeria,all,DZA,DZ,0
2020-02-15,0,0,0,Algeria,all,DZA,DZ,0
2020-02-16,0,0,0,Algeria,all,DZA,DZ,0
2020-02-17,0,0,0,Algeria,all,DZA,DZ,0
2020-02-18,0,0,0,Algeria,all,DZA,DZ,0
2020-02-19,0,0,0,Algeria,all,DZA,DZ,0
2020-02-20,0,0,0,Algeria,all,DZA,DZ,0
2020-02-21,0,0,0,Algeria,all,DZA,DZ,0
2020-02-22,0,0,0,Algeria,all,DZA,DZ,0
2020-02-23,0,0,0,Algeria,all,DZA,DZ,0
2020-02-24,0,0,0,Algeria,all,DZA,DZ,0
2020-02-25,1,0,0,Algeria,all,DZA,DZ,0
2020-02-26,0,0,0,Algeria,all,DZA,DZ,0
2020-02-27,0,0,0,Algeria,all,DZA,DZ,0
2020-02-28,0,0,0,Algeria,all,DZA,DZ,0
2020-02-29,0,0,0,Algeria,all,DZA,DZ,0
2020-03-01,0,0,0,Algeria,all,DZA,DZ,0
2020-03-02,2,0,0,Algeria,all,DZA,DZ,0
2020-03-03,2,0,0,Algeria,all,DZA,DZ,0
2020-03-04,7,0,0,Algeria,all,DZA,DZ,0
2020-03-05,0,0,0,Algeria,all,DZA,DZ,0
2020-03-06,5,0,0,Algeria,all,DZA,DZ,0
2020-03-07,0,0,0,Algeria,all,DZA,DZ,0
2020-03-08,2,0,0,Algeria,all,DZA,DZ,0
2020-03-09,1,0,0,Algeria,all,DZA,DZ,0
2020-03-10,0,0,0,Algeria,all,DZA,DZ,0
2020-03-11,0,0,0,Algeria,all,DZA,DZ,0
2020-03-12,4,1,8,Algeria,all,DZA,DZ,0
2020-03-13,2,1,0,Algeria,all,DZA,DZ,0
2020-03-14,11,1,4,Algeria,all,DZA,DZ,0
2020-03-15,11,1,0,Algeria,all,DZA,DZ,0
2020-03-16,6,0,0,Algeria,all,DZA,DZ,0
2020-03-17,6,0,0,Algeria,all,DZA,DZ,0
2020-03-18,14,3,0,Algeria,all,DZA,DZ,0
2020-03-19,13,2,20,Algeria,all,DZA,DZ,0
2020-03-20,3,2,0,Algeria,all,DZA,DZ,0
2020-03-21,49,4,0,Algeria,all,DZA,DZ,0
2020-03-22,62,2,33,Algeria,all,DZA,DZ,0
2020-03-23,29,0,0,Algeria,all,DZA,DZ,0
2020-03-24,34,2,-41,Algeria,all,DZA,DZ,0
2020-03-25,38,2,41,Algeria,all,DZA,DZ,0
2020-03-26,65,4,-36,Algeria,all,DZA,DZ,0
2020-03-27,42,1,0,Algeria,all,DZA,DZ,0
2020-03-28,45,3,2,Algeria,all,DZA,DZ,0
2020-03-29,57,2,0,Algeria,all,DZA,DZ,0
2020-03-30,73,4,6,Algeria,all,DZA,DZ,0
2020-03-31,132,9,9,Algeria,all,DZA,DZ,0
2020-04-01,131,14,15,Algeria,all,DZA,DZ,0
2020-04-02,139,28,0,Algeria,all,DZA,DZ,0
2020-04-03,185,19,1,Algeria,all,DZA,DZ,0
2020-04-04,80,25,28,Algeria,all,DZA,DZ,0
2020-04-05,69,22,0,Algeria,all,DZA,DZ,0
2020-04-06,103,21,0,Algeria,all,DZA,DZ,0
2020-04-07,45,20,23,Algeria,all,DZA,DZ,0
2020-04-08,104,12,124,Algeria,all,DZA,DZ,0
2020-04-09,94,30,110,Algeria,all,DZA,DZ,0
2020-04-10,95,21,58,Algeria,all,DZA,DZ,0
2020-04-11,64,19,55,Algeria,all,DZA,DZ,0
2020-04-12,89,18,131,Algeria,all,DZA,DZ,0
2020-04-13,69,20,10,Algeria,all,DZA,DZ,0
2020-04-14,87,13,90,Algeria,all,DZA,DZ,0
2020-04-15,90,10,17,Algeria,all,DZA,DZ,0
2020-04-16,108,12,75,Algeria,all,DZA,DZ,0
2020-04-17,150,16,63,Algeria,all,DZA,DZ,0
2020-04-18,116,3,48,Algeria,all,DZA,DZ,0
2020-04-19,95,8,153,Algeria,all,DZA,DZ,0
2020-04-20,89,9,52,Algeria,all,DZA,DZ,0
2020-04-21,93,8,53,Algeria,all,DZA,DZ,0
2020-04-22,99,10,52,Algeria,all,DZA,DZ,0
2020-04-23,97,5,151,Algeria,all,DZA,DZ,0
2020-04-24,120,8,53,Algeria,all,DZA,DZ,0
2020-04-25,129,4,71,Algeria,all,DZA,DZ,0
2020-04-26,126,6,29,Algeria,all,DZA,DZ,0
2020-04-27,135,7,50,Algeria,all,DZA,DZ,0
2020-04-28,132,5,93,Algeria,all,DZA,DZ,0
2020-04-29,199,7,51,Algeria,all,DZA,DZ,0
2020-04-30,158,6,77,Algeria,all,DZA,DZ,0
2020-05-01,148,3,42,Algeria,all,DZA,DZ,0
2020-05-02,141,6,51,Algeria,all,DZA,DZ,0
2020-05-03,179,4,64,Algeria,all,DZA,DZ,0
2020-05-04,174,2,62,Algeria,all,DZA,DZ,0
2020-05-05,190,5,69,Algeria,all,DZA,DZ,0
2020-05-06,159,6,130,Algeria,all,DZA,DZ,0
2020-05-07,185,7,126,Algeria,all,DZA,DZ,0
2020-05-08,187,5,144,Algeria,all,DZA,DZ,0
2020-05-09,189,6,79,Algeria,all,DZA,DZ,0
2020-05-10,165,8,132,Algeria,all,DZA,DZ,0
2020-05-11,168,5,163,Algeria,all,DZA,DZ,0
2020-05-12,176,8,157,Algeria,all,DZA,DZ,0
2020-05-13,186,7,60,Algeria,all,DZA,DZ,0
2020-05-14,189,7,100,Algeria,all,DZA,DZ,0
2020-05-15,187,7,113,Algeria,all,DZA,DZ,0
2020-05-16,192,6,138,Algeria,all,DZA,DZ,0
2020-05-17,198,6,98,Algeria,all,DZA,DZ,0
2020-05-18,182,7,118,Algeria,all,DZA,DZ,0
2020-05-19,176,6,121,Algeria,all,DZA,DZ,0
2020-05-20,165,7,222,Algeria,all,DZA,DZ,0
2020-05-21,186,7,94,Algeria,all,DZA,DZ,0
2020-05-22,190,7,194,Algeria,all,DZA,DZ,0
2020-05-23,195,10,170,Algeria,all,DZA,DZ,0
2020-05-24,193,8,358,Algeria,all,DZA,DZ,0
2020-05-25,197,9,-37,Algeria,all,DZA,DZ,0
2020-05-26,194,8,171,Algeria,all,DZA,DZ,0
2020-05-27,160,6,211,Algeria,all,DZA,DZ,0
2020-05-28,140,7,148,Algeria,all,DZA,DZ,0
2020-05-29,137,8,145,Algeria,all,DZA,DZ,0
2020-05-30,133,8,127,Algeria,all,DZA,DZ,0
2020-05-31,127,7,199,Algeria,all,DZA,DZ,0
2020-06-01,119,8,146,Algeria,all,DZA,DZ,0
2020-06-02,113,6,173,Algeria,all,DZA,DZ,0
2020-06-03,107,6,151,Algeria,all,DZA,DZ,0
2020-06-04,98,8,79,Algeria,all,DZA,DZ,0
2020-06-05,104,9,156,Algeria,all,DZA,DZ,0
2020-06-06,115,8,178,Algeria,all,DZA,DZ,0
2020-06-07,104,9,86,Algeria,all,DZA,DZ,0
2020-06-08,111,8,82,Algeria,all,DZA,DZ,0
2020-06-09,117,9,152,Algeria,all,DZA,DZ,0
2020-06-10,102,8,123,Algeria,all,DZA,DZ,0
2020-06-11,105,9,181,Algeria,all,DZA,DZ,0
2020-06-12,109,10,67,Algeria,all,DZA,DZ,0
2020-06-13,112,9,98,Algeria,all,DZA,DZ,0
2020-06-14,109,7,186,Algeria,all,DZA,DZ,0
2020-06-15,112,10,129,Algeria,all,DZA,DZ,0
2020-06-16,116,11,107,Algeria,all,DZA,DZ,0
2020-06-17,121,11,101,Algeria,all,DZA,DZ,0
2020-01-22,0,0,0,Andorra,all,AND,AD,0
2020-01-23,0,0,0,Andorra,all,AND,AD,0
2020-01-24,0,0,0,Andorra,all,AND,AD,0
2020-01-25,0,0,0,Andorra,all,AND,AD,0
2020-01-26,0,0,0,Andorra,all,AND,AD,0
2020-01-27,0,0,0,Andorra,all,AND,AD,0
2020-01-28,0,0,0,Andorra,all,AND,AD,0
2020-01-29,0,0,0,Andorra,all,AND,AD,0
2020-01-30,0,0,0,Andorra,all,AND,AD,0
2020-01-31,0,0,0,Andorra,all,AND,AD,0
2020-02-01,0,0,0,Andorra,all,AND,AD,0
2020-02-02,0,0,0,Andorra,all,AND,AD,0
2020-02-03,0,0,0,Andorra,all,AND,AD,0
2020-02-04,0,0,0,Andorra,all,AND,AD,0
2020-02-05,0,0,0,Andorra,all,AND,AD,0
2020-02-06,0,0,0,Andorra,all,AND,AD,0
2020-02-07,0,0,0,Andorra,all,AND,AD,0
2020-02-08,0,0,0,Andorra,all,AND,AD,0
2020-02-09,0,0,0,Andorra,all,AND,AD,0
2020-02-10,0,0,0,Andorra,all,AND,AD,0
2020-02-11,0,0,0,Andorra,all,AND,AD,0
2020-02-12,0,0,0,Andorra,all,AND,AD,0
2020-02-13,0,0,0,Andorra,all,AND,AD,0
2020-02-14,0,0,0,Andorra,all,AND,AD,0
2020-02-15,0,0,0,Andorra,all,AND,AD,0
2020-02-16,0,0,0,Andorra,all,AND,AD,0
2020-02-17,0,0,0,Andorra,all,AND,AD,0
2020-02-18,0,0,0,Andorra,all,AND,AD,0
